FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.6428571428571429,0.18518518518518517,0.04225352112676056,47,14,0.35714285714285715,0.18518518518518517,0.24390243902439024,PC-Stable,4.393450582982041
