FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.6666666666666666,0.1111111111111111,0.028169014084507043,46,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,Notear-Linear,3.2457453339593485
