FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.7857142857142857,0.1111111111111111,0.051643192488262914,51,14,0.21428571428571427,0.1111111111111111,0.14634146341463417,Notear-NonLinear,780.7298626250122
