FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.5,0.18518518518518517,0.023474178403755867,43,10,0.5,0.18518518518518517,0.2702702702702703,PC-Parallel,0.30876987508963794
