FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.9,0.25925925925925924,0.29577464788732394,99,70,0.1,0.25925925925925924,0.14432989690721648,DyNotear,1.8417314159451053
