FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.8874458874458875,0.9629629629629629,0.9624413145539906,222,231,0.11255411255411256,0.9629629629629629,0.20155038759689922,PNL,177.55594475008547
