FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.75,0.25925925925925924,0.09859154929577464,57,28,0.25,0.25925925925925924,0.2545454545454545,GES,1.0914973330218345
