FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.7777777777777778,0.14814814814814814,0.06572769953051644,53,18,0.2222222222222222,0.14814814814814814,0.17777777777777776,ICA-LiNGAM,0.15617858292534947
