FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.7692307692307693,0.1111111111111111,0.046948356807511735,50,13,0.23076923076923078,0.1111111111111111,0.15,Notear-Linear,3.091097291908227
