FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.8395061728395061,0.48148148148148145,0.3192488262910798,98,81,0.16049382716049382,0.48148148148148145,0.24074074074074073,ExMAG,300.4603694579564
