FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.8524590163934426,0.3333333333333333,0.24413145539906103,86,61,0.14754098360655737,0.3333333333333333,0.20454545454545456,DAG-GNN,32.78252312494442
