FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.7619047619047619,0.18518518518518517,0.07511737089201878,54,21,0.23809523809523808,0.18518518518518517,0.20833333333333334,GraNDAG,45.594585000071675
