FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.6666666666666666,0.14814814814814814,0.03755868544600939,47,12,0.3333333333333333,0.14814814814814814,0.20512820512820512,PC-Parallel,0.11549429199658334
