FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.7333333333333333,0.14814814814814814,0.051643192488262914,50,15,0.26666666666666666,0.14814814814814814,0.19047619047619047,Direct-LiNGAM,0.339845750015229
