FDR,TPR,FPR,SHD,nnz,Precision,Recall,F-score,Method,RuntimeSeconds
0.92,0.07407407407407407,0.107981220657277,64,25,0.08,0.07407407407407407,0.07692307692307691,ANM-NCPOLR,4.958267917041667
